vacant_days,reserved_days,occupancy,revenue,rate_avg,photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,min_nights,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,Hotel_Occupancy_Percentage,Average_Daily_Rate,Revenue_Per_Available_Room,is_winter,is_spring,is_summer,is_fall,num_public_holidays,num_major_events,non_resident_visitors,month,is_april,is_august,is_february,is_july,is_june,is_march,is_may,is_november,is_october,is_september,has_free_parking,has_gym,has_pool,listing_type_Entire condo,listing_type_Entire condominium,listing_type_Entire guest suite,listing_type_Entire guesthouse,listing_type_Entire home,listing_type_Entire house,listing_type_Entire loft,listing_type_Entire place,listing_type_Entire rental unit,listing_type_Entire townhouse,listing_type_Private room,listing_type_Private room in bungalow,listing_type_Private room in condo,listing_type_Private room in cottage,listing_type_Private room in guest suite,listing_type_Private room in guesthouse,listing_type_Private room in home,listing_type_Private room in loft,listing_type_Private room in rental unit,listing_type_Private room in townhouse,room_type_private_room,cancellation_policy_Flexible,cancellation_policy_Limited,cancellation_policy_Moderate,cancellation_policy_Strict,cancellation_policy_Super Strict 30 Days,avg_temp
0,30,1.0,2733,91.1,9,1,43.6469,-79.4257,2,1,1,1.0,5,0,0,28,4.86,4.9,5.0,4.9,5.0,5.0,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
31,0,0.0,0,72.7,9,1,43.6469,-79.4257,2,1,1,1.0,5,0,0,28,4.86,4.9,5.0,4.9,5.0,5.0,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
30,0,0.0,0,71.6,9,1,43.6469,-79.4257,2,1,1,1.0,5,0,0,28,4.86,4.9,5.0,4.9,5.0,5.0,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
25,6,0.194,459,75.2,9,1,43.6469,-79.4257,2,1,1,1.0,5,0,0,28,4.86,4.9,5.0,4.9,5.0,5.0,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
28,0,0.0,0,120.8,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
31,0,0.0,0,123.5,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
30,0,0.0,0,125.4,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
31,0,0.0,0,129.1,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
17,13,0.433,1638,125.7,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
23,8,0.258,1038,131.1,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
16,15,0.484,2083,127.9,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
15,15,0.5,1641,105.1,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
31,0,0.0,0,109.1,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
30,0,0.0,0,100.4,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
31,0,0.0,0,88.2,13,0,43.6418,-79.3817,4,2,2,2.0,28,0,0,9,4.78,4.8,4.6,4.8,4.6,4.9,4.8,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
28,0,0.0,0,22.6,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-3.925
31,0,0.0,0,21.7,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.7699999999999998
30,0,0.0,0,22.6,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.04
31,0,0.0,0,22.7,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13.889999999999999
17,13,0.433,295,22.4,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19.47
31,0,0.0,0,22.7,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22.215
31,0,0.0,0,22.6,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21.435000000000002
30,0,0.0,0,20.1,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17.47
31,0,0.0,0,19.1,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10.535
30,0,0.0,0,20.0,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.164999999999999
31,0,0.0,0,20.6,6,1,43.7205,-79.3352,1,1,1,0.0,28,21,0,45,4.23,4.6,4.7,4.0,4.5,4.4,4.4,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.11
28,0,0.0,0,127.0,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
31,0,0.0,0,122.5,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699999999999998
30,0,0.0,0,123.2,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04
31,0,0.0,0,125.5,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.889999999999999
22,8,0.267,1050,128.4,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47
3,28,0.903,3625,132.7,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.215
4,27,0.871,3680,134.4,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.435000000000002
7,23,0.767,2860,123.4,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47
5,26,0.839,3181,122.5,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.535
19,11,0.367,1284,119.5,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164999999999999
23,8,0.258,935,126.8,17,1,43.6464,-79.4201,4,1,1,1.0,28,54,0,64,4.8,4.9,4.9,4.6,5.0,5.0,4.8,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11
27,1,0.036,413,449.7,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.925
30,1,0.032,407,400.6,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7699999999999998
30,0,0.0,0,406.1,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.04
22,9,0.29,3705,412.6,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.889999999999999
30,0,0.0,0,418.3,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.47
31,0,0.0,0,422.0,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.215
31,0,0.0,0,414.9,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.435000000000002
30,0,0.0,0,458.7,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.47
31,0,0.0,0,523.8,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.535
30,0,0.0,0,513.1,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.164999999999999
31,0,0.0,0,515.2,18,0,43.708,-79.3806,8,3,3,1.0,3,108,0,14,4.93,5.0,5.0,4.9,5.0,5.0,5.0,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.11
0,28,1.0,1172,41.9,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-3.925
0,31,1.0,1293,41.7,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7699999999999998
0,30,1.0,1256,41.9,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.04
0,31,1.0,1318,42.5,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13.889999999999999
0,30,1.0,1259,42.0,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19.47
21,10,0.323,422,43.0,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22.215
23,8,0.258,351,43.6,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21.435000000000002
30,0,0.0,0,31.5,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17.47
0,31,1.0,916,29.5,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10.535
26,4,0.133,113,27.4,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.164999999999999
31,0,0.0,0,24.7,17,0,43.6641,-79.473,2,1,1,1.0,28,0,0,30,4.93,5.0,5.0,4.8,5.0,4.9,4.9,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.11
28,0,0.0,0,89.9,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.925
31,0,0.0,0,90.5,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.6805,226.44,154.1,0,1,0,0,0,0,251406,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7699999999999998
30,0,0.0,0,90.0,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.7364,223.71,164.75,0,1,0,0,1,0,322508,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.04
20,11,0.355,1061,91.0,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.7797,242.83,189.35,0,1,0,0,1,0,384863,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.889999999999999
26,4,0.133,386,94.1,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.8139,245.37,199.71,0,0,1,0,0,1,514456,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.47
24,7,0.226,671,96.2,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.8318,246.97,205.43,0,0,1,0,1,0,584440,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.215
14,17,0.548,1622,96.3,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.861,258.37,222.46,0,0,1,0,1,3,480120,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.435000000000002
0,30,1.0,2472,82.4,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.8008,283.12,226.73,0,0,0,1,1,1,411833,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.47
20,11,0.355,848,76.3,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.7933,270.71,214.76,0,0,0,1,1,0,381184,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.535
7,23,0.767,1815,77.9,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.7303,253.67,185.26,0,0,0,1,1,0,259534,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.164999999999999
26,5,0.161,361,72.2,35,1,43.661,-79.371,2,1,2,1.0,30,0,0,295,4.79,4.9,5.0,5.0,5.0,4.6,4.7,0.5968,207.67,123.94,1,0,0,0,2,1,346898,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.11
28,0,0.0,0,82.8,20,1,43.6976,-79.3934,3,2,3,2.0,28,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6638,204.04,135.44,1,0,0,0,1,0,197392,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.925
